ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;PERSONALE_TEMPO_PIENO_UOMINI;PERSONALE_TEMPO_PIENO_DONNE;PART_TIME_INF50%_UOMINI;PART_TIME_INF50%_DONNE;PART_TIME_SUP50%_UOMINI;PART_TIME_SUP50%_DONNE
C7918;PRTN;CC;0CE000;2;3;0;0;0;0
C6386;RALN;IR;0IR000;1;0;0;0;0;0
C6386;RALN;EQ;0FZEQF;0;1;0;0;0;0
C6386;RALN;OE;0OEESP;1;0;0;0;0;0
OL13066;EPNE;AT;0AS000;0;3;0;0;0;0
C4519;RALN;OE;0OEESP;5;0;1;0;0;1
C4519;RALN;EQ;0FZEQF;6;9;0;0;0;0
C4519;RALN;IR;0IR000;1;23;0;0;0;2
C7663;PRBZ;CA;000729;0;0;0;0;0;1
C7663;PRBZ;CC;000722;0;0;0;0;0;1
C7663;PRBZ;CC;000721;1;0;0;1;0;2
C7663;PRBZ;CB;000725;1;0;0;0;0;0
C7663;PRBZ;FP;0D0485;1;0;0;0;0;0
C7663;PRBZ;CA;000727;0;0;0;0;0;1
C2185;RALN;IR;0IR000;3;4;0;0;0;0
C2185;RALN;OE;0OEESP;1;0;0;2;0;0
C2185;RALN;EQ;0FZEQF;2;0;0;0;0;1
C5569;RALN;IR;0IR000;14;10;1;0;0;0
C5569;RALN;FP;0D0103;1;0;0;0;0;0
C5569;RALN;OP;0OP000;5;0;0;0;0;0
C5569;RALN;EQ;0FZEQF;6;8;0;0;0;0
C5569;RALN;OE;0OEESP;6;0;0;0;0;1
UC10029;RALN;IR;0IR000;0;2;0;0;0;0
UC10029;RALN;OE;0OEESP;1;0;0;0;1;0
C3053;RALN;OE;0OEESP;3;0;0;0;0;0
C3053;RALN;IR;0IR000;0;3;0;0;0;0
C3053;RALN;EQ;0FZEQF;3;1;0;0;0;0
C3626;RALN;EQ;0FZEQF;2;1;0;0;0;0
C3626;RALN;OE;0OEESP;2;1;0;0;0;0
C3626;RALN;IR;0IR000;1;1;0;0;0;0
C7408;RALN;EQ;0FZEQF;1;1;0;0;0;0
C7408;RALN;IR;0IR000;2;0;1;0;0;0
C7408;RALN;OP;0OP000;1;0;0;0;0;0
C7408;RALN;OE;0OEESP;2;0;0;0;0;0
C3812;RALN;IR;0IR000;6;11;0;0;3;4
C3812;RALN;RP;000096;0;0;2;2;0;0
C3812;RALN;OE;0OEESP;1;1;0;0;0;0
C3812;RALN;EQ;0FZEQF;2;3;0;2;0;0
C3812;RALN;RU;0D0I95;1;1;0;0;0;0
C3812;RALN;OP;0OP000;1;0;0;0;0;0
C6811;RALN;EQ;0FZEQF;2;2;0;0;0;0
C6811;RALN;OE;0OEESP;2;0;0;0;0;0
C6811;RALN;IR;0IR000;1;1;0;0;0;0
C4399;RALN;OE;0OEESP;2;0;0;0;0;0
C4399;RALN;EQ;0FZEQF;0;1;0;0;1;0
C4399;RALN;IR;0IR000;0;1;0;1;0;0
C8252;RALN;OP;0OP000;2;0;0;0;0;0
C8252;RALN;FP;0D0103;0;0;0;1;0;0
C8252;RALN;OE;0OEESP;2;0;0;0;0;0
C8252;RALN;EQ;0FZEQF;1;0;0;0;0;0
C8252;RALN;IR;0IR000;4;0;0;0;0;0
C8252;RALN;RU;0D0I95;0;0;0;1;1;0
C1364;RALN;FP;0D0102;1;0;0;0;0;0
C1364;RALN;EQ;0FZEQF;9;7;2;0;1;1
C1364;RALN;OE;0OEESP;11;4;0;0;0;2
C1364;RALN;IR;0IR000;10;9;0;0;0;1
OL13801;EPNE;AT;0AS000;0;2;0;0;0;0
C3884;RALN;EQ;0FZEQF;2;1;0;1;0;0
C3884;RALN;IR;0IR000;2;4;0;1;0;2
C3884;RALN;OE;0OEESP;1;1;0;0;0;0
OL13158;EPNE;AT;0AS000;0;2;0;0;0;0
C5067;RALN;EQ;0FZEQF;1;1;0;0;0;0
C5067;RALN;IR;0IR000;0;0;0;0;0;1
C1076;RALN;IR;0IR000;1;1;0;0;0;1
C1076;RALN;OE;0OEESP;1;0;0;0;0;0
UC10778;RALN;EQ;0FZEQF;3;6;2;0;0;1
UC10778;RALN;RU;0D0I95;1;1;0;0;0;0
UC10778;RALN;IR;0IR000;23;9;0;0;0;1
C2510;RALN;IR;0IR000;0;1;0;0;0;2
C2510;RALN;EQ;0FZEQF;0;2;0;0;0;0
C3262;RALN;EQ;0FZEQF;3;3;0;0;0;1
C3262;RALN;IR;0IR000;2;5;0;0;0;2
C3262;RALN;OE;0OEESP;6;0;0;0;0;0
OL13014;EPNE;AT;0AS000;0;1;0;0;0;0
C4353;PRTN;CA;053000;2;0;0;0;0;0
C4353;PRTN;PC;000061;1;0;0;0;0;0
C4353;PRTN;CB;054000;7;0;0;0;0;0
C4353;PRTN;CC;056000;2;4;0;1;0;3
C4353;PRTN;CD;057000;1;2;0;0;0;0
C4353;PRTN;CC;0CE000;3;1;0;1;0;0
C4353;PRTN;FP;0D0105;1;0;0;0;0;0
C4527;RALN;FP;0D0103;0;1;0;0;0;0
C4527;RALN;EQ;0FZEQF;5;1;0;0;0;0
C4527;RALN;IR;0IR000;6;15;1;0;1;0
C4527;RALN;OE;0OEESP;1;0;0;0;0;1
C4527;RALN;OP;0OP000;2;0;0;0;0;0
C4518;RALN;OE;0OEESP;10;5;0;1;0;1
C4518;RALN;EQ;0FZEQF;5;13;0;2;0;0
C4518;RALN;DI;0D0164;2;0;0;0;0;0
C4518;RALN;IR;0IR000;15;27;1;1;0;5
C4518;RALN;FP;0D0102;0;1;0;0;0;0
C4518;RALN;RP;000096;0;0;1;0;0;0
C4518;RALN;DI;0D0165;1;0;0;0;0;0
C4658;RALN;OE;0OEESP;9;12;0;0;0;1
C4658;RALN;OP;0OP000;1;0;0;0;0;0
C4658;RALN;FP;0D0103;0;1;0;0;0;0
C4658;RALN;RP;000096;0;0;0;1;0;0
C4658;RALN;IR;0IR000;13;13;0;0;0;3
C4658;RALN;EQ;0FZEQF;5;16;0;0;1;1
C3059;RALN;IR;0IR000;14;11;0;0;0;1
C3059;RALN;EQ;0FZEQF;2;3;0;0;0;0
C3059;RALN;OP;0OP000;4;2;0;0;4;11
C3059;RALN;OE;0OEESP;9;0;0;0;10;17
CV14362;AFAM;AR;012118;1;5;0;0;0;0
CV14362;AFAM;PR;018P01;84;36;0;0;0;0
CV14362;AFAM;PA;011121;5;9;0;0;0;0
CV14362;AFAM;AR;011124;1;2;0;0;0;0
CV14362;AFAM;PD;018PD1;15;7;0;0;0;0
CV14362;AFAM;PA;012117;1;4;0;0;0;0
CV14362;AFAM;PA;013CTE;1;0;0;0;0;0
CV14362;AFAM;EA;013160;0;1;0;0;0;0
C3251;RALN;FP;0D0102;1;0;0;0;0;0
C3251;RALN;OE;0OEESP;11;21;0;0;0;5
C3251;RALN;DI;0D0165;1;0;0;0;0;0
C3251;RALN;DI;0D0164;3;3;0;0;0;0
C3251;RALN;EQ;0FZEQF;11;20;0;0;1;0
C3251;RALN;OP;0OP000;1;3;0;0;0;2
C3251;RALN;RP;000096;1;1;0;0;0;0
C3251;RALN;IR;0IR000;59;72;0;1;2;17
C644;REFR;CD;048000;4;9;0;0;0;0
C644;REFR;CC;046000;1;5;0;0;0;0
C644;REFR;CB;0B7000;0;1;0;0;0;0
C644;REFR;XA;0PL908;0;0;1;0;0;0
C644;REFR;CA;025000;0;1;0;0;0;0
C644;REFR;XC;0PL901;1;0;0;0;0;0
C644;REFR;XA;0PL916;2;0;0;0;0;0
C644;REFR;CB;036000;1;0;0;0;0;0
C644;REFR;XA;0PL910;1;0;0;0;0;0
C644;REFR;FP;0D0103;1;0;0;0;0;0
C644;REFR;CB;0B8000;0;2;0;0;0;2
C644;REFR;CB;038000;0;3;0;0;0;0
C644;REFR;XA;0PL911;1;1;0;0;0;0
C644;REFR;CB;032000;1;0;0;0;0;0
C644;REFR;XA;0PL0A6;2;0;0;0;0;0
C644;REFR;CB;030000;2;1;0;0;0;0
C644;REFR;CC;043000;2;4;0;0;0;0
C644;REFR;CC;097000;0;3;0;0;0;0
C644;REFR;CC;040000;3;9;0;0;0;0
C644;REFR;CD;052000;0;1;0;0;0;0
C644;REFR;CD;050000;0;1;0;0;0;3
C644;REFR;CB;0B9000;1;1;0;0;0;1
C644;REFR;DF;0D0095;1;0;0;0;0;0
C644;REFR;XA;0PL909;1;0;0;0;0;0
C644;REFR;CD;051000;0;3;0;0;0;0
C644;REFR;CD;049000;1;3;0;0;0;0
C644;REFR;CC;042000;0;1;0;0;0;0
C644;REFR;CB;034000;1;1;0;0;0;0
C644;REFR;CD;0D6000;3;0;0;0;0;0
C644;REFR;CC;045000;3;4;0;0;0;0
UC10020;REFR;CC;042000;0;4;0;0;0;0
UC10020;REFR;CD;048000;1;3;0;0;0;0
UC10020;REFR;CD;049000;0;2;0;0;0;0
UC10020;REFR;CD;0D6000;1;0;0;0;0;0
UC10020;REFR;CC;040000;5;10;0;0;0;1
UC10020;REFR;DI;0D0099;1;0;0;0;0;0
UC10020;REFR;CD;0D7000;0;1;0;0;0;0
UC10020;REFR;CC;043000;1;0;0;0;0;0
UC10020;REFR;CD;051000;1;1;0;0;0;0
C6408;RALN;DF;0D0095;1;0;0;0;0;0
C6408;RALN;FP;0D0102;0;1;0;0;0;0
C6408;RALN;RP;000096;0;0;0;0;1;0
C6408;RALN;EQ;0FZEQF;3;10;0;0;0;0
C6408;RALN;OP;0OP000;4;0;0;0;0;0
C6408;RALN;IR;0IR000;9;4;0;0;0;0
C6408;RALN;OE;0OEESP;1;0;0;0;0;0
C933;RALN;IR;0IR000;6;4;0;0;1;0
C933;RALN;EQ;0FZEQF;2;2;0;1;0;1
C933;RALN;RU;0D0I95;0;1;0;0;0;0
C2847;RALN;OE;0OEESP;4;0;0;0;1;0
C2847;RALN;RP;000096;0;0;1;0;0;0
C2847;RALN;EQ;0FZEQF;1;6;0;0;0;0
C2847;RALN;IR;0IR000;3;5;0;0;0;0
C2847;RALN;RU;0D0I96;0;1;0;0;0;0
C2773;RALN;IR;0IR000;8;9;0;0;0;0
C2773;RALN;EQ;0FZEQF;4;5;0;0;0;0
C2773;RALN;OE;0OEESP;2;1;0;0;0;0
OL14081;EPNE;FU;0FZ000;0;0;0;0;0;1
OL14081;EPNE;AT;0AS000;0;1;0;0;0;0
C6852;RALN;EQ;0FZEQF;0;1;0;0;0;0
UC11082;RALN;OE;0OEESP;1;2;0;0;0;0
UC11082;RALN;EQ;0FZEQF;4;6;0;0;0;1
UC11082;RALN;IR;0IR000;0;8;0;0;0;0
C365;RALN;EQ;0FZEQF;0;2;0;0;0;0
C365;RALN;OE;0OEESP;2;0;0;0;0;0
C365;RALN;IR;0IR000;2;2;0;0;0;0
C1249;RALN;FP;0D0102;1;0;0;0;0;0
C1249;RALN;OP;0OP000;6;0;1;0;0;1
C1249;RALN;IR;0IR000;3;3;1;0;3;12
C1249;RALN;EQ;0FZEQF;1;0;0;0;1;0
C1249;RALN;OE;0OEESP;8;3;0;0;14;33
C2936;RALN;FP;0D0103;1;0;0;0;0;0
C270;RALN;IR;0IR000;1;1;0;0;0;0
C270;RALN;OE;0OEESP;1;0;0;0;0;0
C1570;RALN;IR;0IR000;1;2;0;0;0;0
C1570;RALN;EQ;0FZEQF;1;1;0;0;0;0
C1570;RALN;OE;0OEESP;4;5;0;0;0;0
C3223;RALN;EQ;0FZEQF;1;0;0;0;0;0
C3223;RALN;FP;0D0485;1;0;0;0;0;0
C3223;RALN;IR;0IR000;1;1;0;0;0;0
C3223;RALN;OE;0OEESP;2;0;0;0;0;0
C2083;RALN;IR;0IR000;1;0;0;0;0;0
C2083;RALN;OE;0OEESP;0;1;1;0;0;0
C7630;RALN;OE;0OEESP;1;0;0;0;0;0
C7630;RALN;OP;0OP000;0;0;0;0;0;1
C7630;RALN;IR;0IR000;1;1;0;0;0;0
C885;RALN;IR;0IR000;1;2;0;0;0;0
C885;RALN;EQ;0FZEQF;1;1;0;0;0;0
C5201;RALN;OE;0OEESP;0;2;0;0;0;3
C5201;RALN;IR;0IR000;3;9;0;0;0;3
C5201;RALN;EQ;0FZEQF;1;6;0;0;0;0
C5132;RALN;EQ;0FZEQF;0;2;0;0;0;0
C5132;RALN;OP;0OP000;1;0;0;0;0;0
C5132;RALN;IR;0IR000;1;1;0;0;1;0
IP11015;PRTN;CD;057000;0;1;0;0;0;0
IP11015;PRTN;CC;0CE000;1;1;0;3;0;4
IP11015;PRTN;CB;0BE000;6;19;0;0;0;8
IP11015;PRTN;CC;056000;0;0;0;0;0;1
IP11015;PRTN;DI;0D0077;1;0;0;0;0;0
IP11015;PRTN;CA;053000;1;11;0;0;0;2
IP11015;PRTN;CB;054000;0;1;0;0;1;0
PA104;RALN;EQ;0FZEQF;0;2;0;0;0;0
PA104;RALN;IR;0IR000;6;1;0;0;0;2
PA104;RALN;OE;0OEESP;2;0;0;0;0;0
PA104;RALN;DI;0D0164;0;1;0;0;0;0
C1375;RALN;FP;0D0102;0;1;0;0;0;0
C1375;RALN;EQ;0FZEQF;2;4;0;1;0;0
C1375;RALN;OE;0OEESP;8;5;0;0;0;0
C1375;RALN;IR;0IR000;14;17;0;0;0;0
C3964;RALN;RU;0D0I96;0;0;0;0;0;1
C3964;RALN;OP;0OP000;1;0;0;0;0;0
C3964;RALN;EQ;0FZEQF;1;2;0;0;0;0
C3964;RALN;OE;0OEESP;2;0;0;0;0;0
C3964;RALN;IR;0IR000;0;14;0;0;0;2
C3518;RALN;IR;0IR000;3;1;1;0;0;0
C3518;RALN;EQ;0FZEQF;0;0;0;1;0;0
C3518;RALN;OE;0OEESP;3;2;0;0;0;0
LS12121;LS13;LI;0000ND;77;98;1;4;0;0
LS12121;LS13;DI;0D00NF;2;0;0;0;0;0
C439;REFR;CB;0B9000;0;1;0;0;0;0
C439;REFR;CD;048000;0;1;0;0;0;0
C5773;RALN;OE;0OEESP;2;0;0;0;0;0
C5773;RALN;EQ;0FZEQF;2;6;1;1;0;0
C5773;RALN;IR;0IR000;4;10;0;0;0;0
C7484;RALN;DI;0D0164;36;46;0;0;0;0
C7484;RALN;OP;0OP000;4;9;4;2;1;1
C7484;RALN;RP;000096;8;11;6;2;0;0
C7484;RALN;DI;0D0165;3;1;0;0;0;0
C7484;RALN;EQ;0FZEQF;801;1164;8;6;18;83
C7484;RALN;DF;0D0098;2;2;0;0;0;0
C7484;RALN;FP;0D0102;0;1;0;0;0;0
C7484;RALN;OE;0OEESP;294;717;6;7;22;79
C7484;RALN;IR;0IR000;1082;2401;16;38;29;226
C7484;RALN;DG;0D0097;0;1;0;0;0;0
C4378;RALN;EQ;0FZEQF;1;2;1;0;0;0
C4378;RALN;OP;0OP000;0;0;1;0;0;0
