ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;CAUSALE_CESSAZIONE;UOMINI;DONNE
C6869;RALN;IR;0IR000;C18;1;0
C2483;RALN;IR;0IR000;C28;0;1
C5954;RALN;IR;0IR000;C03;1;0
C1886;RALN;IR;0IR000;C03;1;1
D8384;RALN;IR;0IR000;C21;0;1
C5064;RALN;IR;0IR000;C01;0;1
C5064;RALN;IR;0IR000;C28;1;0
C5064;RALN;IR;0IR000;C18;0;1
D8384;RALN;IR;0IR000;C28;1;0
C2462;RALN;IR;0IR000;C19;1;0
C8217;RALN;IR;0IR000;C03;0;2
C307;RALN;IR;0IR000;C28;1;5
C6645;RALN;IR;0IR000;C03;0;1
C6645;RALN;IR;0IR000;C28;0;1
C582;RALN;IR;0IR000;C28;0;2
C6799;RALN;IR;0IR000;C03;0;2
C2756;RALN;IR;0IR000;C03;1;1
C582;RALN;IR;0IR000;C99;0;1
C3079;RALN;IR;0IR000;C01;2;1
C3079;RALN;IR;0IR000;C18;0;1
C7126;RALN;IR;0IR000;C28;1;0
C582;RALN;IR;0IR000;C18;0;1
C582;RALN;IR;0IR000;C03;1;0
UC10004;RALN;IR;0IR000;C99;0;1
C9833;RALN;IR;0IR000;C03;1;0
C1670;RALN;IR;0IR000;C28;1;2
C1670;RALN;IR;0IR000;C18;1;0
ER12584;RALN;IR;0IR000;C99;1;0
C1576;RALN;IR;0IR000;C03;0;1
ES10815;RALN;IR;0IR000;C01;0;1
C5731;RALN;IR;0IR000;C18;0;1
C5731;RALN;IR;0IR000;C28;1;1
C3079;RALN;IR;0IR000;C99;1;0
ES10815;RALN;IR;0IR000;C03;1;0
ES10815;RALN;IR;0IR000;C18;0;3
P9095;RALN;IR;0IR000;C01;1;0
C5856;RALN;IR;0IR000;C18;1;2
C5856;RALN;IR;0IR000;C19;0;1
C5630;RALN;IR;0IR000;C28;0;1
C1132;RALN;IR;0IR000;C28;1;0
C1132;RALN;IR;0IR000;C03;0;1
C3919;RALN;IR;0IR000;C18;1;0
C6636;RALN;IR;0IR000;C99;0;1
CS10915;RALN;IR;0IR000;C03;1;1
C1037;RALN;IR;0IR000;C03;2;0
C8017;RALN;IR;0IR000;C03;0;1
C704;RALN;IR;0IR000;C01;1;1
C1576;RALN;IR;0IR000;C28;1;0
C4657;RALN;IR;0IR000;C01;2;0
C8032;RALN;IR;0IR000;C03;1;1
C4176;RALN;IR;0IR000;C03;1;0
C4786;RALN;IR;0IR000;C99;1;1
C4657;RALN;IR;0IR000;C03;2;0
C1404;RALN;IR;0IR000;C28;0;3
P9095;RALN;IR;0IR000;C18;2;1
P9095;RALN;IR;0IR000;C03;0;2
P9095;RALN;IR;0IR000;C28;3;3
C7841;RALN;IR;0IR000;C18;0;1
CS9938;RALN;IR;0IR000;C18;0;1
P9095;RALN;IR;0IR000;C99;1;0
IP10120;RALN;IR;0IR000;C21;0;3
C3464;RALN;IR;0IR000;C03;1;0
C6416;RALN;IR;0IR000;C18;1;0
C1372;RALN;IR;0IR000;C03;0;1
C1795;RALN;IR;0IR000;C28;0;1
C4213;RALN;IR;0IR000;C28;0;1
C307;RALN;IR;0IR000;C03;0;2
C1063;RALN;IR;0IR000;C28;1;0
C5304;RALN;IR;0IR000;C01;1;0
C516;RALN;IR;0IR000;C28;0;1
C7518;RALN;IR;0IR000;C99;1;0
C1063;RALN;IR;0IR000;C18;1;0
C4818;RALN;IR;0IR000;C99;2;1
C4818;RALN;IR;0IR000;C19;1;0
C4818;RALN;IR;0IR000;C18;10;6
C4326;RALN;IR;0IR000;C28;2;1
C6549;RALN;IR;0IR000;C03;0;2
C6549;RALN;IR;0IR000;C18;1;0
C5445;RALN;IR;0IR000;C01;1;1
C1372;RALN;IR;0IR000;C99;1;1
N10837;RALN;IR;0IR000;C19;0;1
C4818;RALN;IR;0IR000;C28;76;67
N10837;RALN;IR;0IR000;C21;1;1
C307;RALN;IR;0IR000;C18;0;1
C1372;RALN;IR;0IR000;C18;0;1
C1837;RALN;IR;0IR000;C01;1;1
C4818;RALN;IR;0IR000;C03;12;10
C1677;RALN;IR;0IR000;C99;1;0
C2045;RALN;IR;0IR000;C18;0;1
C6549;RALN;IR;0IR000;C28;1;1
C253;RALN;IR;0IR000;C21;1;0
C1724;RALN;IR;0IR000;C18;0;1
V12587;RALN;IR;0IR000;C28;0;1
C8182;RALN;IR;0IR000;C03;1;2
C253;RALN;IR;0IR000;C99;0;1
V12587;RALN;IR;0IR000;C03;0;2
C1724;RALN;IR;0IR000;C99;3;3
C5451;RALN;IR;0IR000;C99;0;1
C505;RALN;IR;0IR000;C03;1;0
C5346;RALN;IR;0IR000;C28;2;1
C505;RALN;IR;0IR000;C01;1;0
C1238;RALN;IR;0IR000;C01;0;2
C3303;RALN;IR;0IR000;C28;1;0
C6636;RALN;IR;0IR000;C03;1;0
C5346;RALN;IR;0IR000;C18;1;0
C5272;RALN;IR;0IR000;C99;1;0
C5346;RALN;IR;0IR000;C03;0;1
C5346;RALN;IR;0IR000;C01;0;2
C6202;RALN;IR;0IR000;C99;1;0
C5346;RALN;IR;0IR000;C19;0;1
C3621;RALN;IR;0IR000;C18;1;0
C2179;RALN;IR;0IR000;C03;1;0
C7781;RALN;IR;0IR000;C28;0;1
C2779;RALN;IR;0IR000;C01;1;1
CS10168;RALN;IR;0IR000;C03;0;1
C3894;RALN;IR;0IR000;C03;1;0
C4135;RALN;IR;0IR000;C03;1;3
C12510;RALN;IR;0IR000;C03;1;0
C12510;RALN;IR;0IR000;C28;0;4
C3894;RALN;IR;0IR000;C01;1;0
C4135;RALN;IR;0IR000;C18;3;0
C4135;RALN;IR;0IR000;C28;0;1
C4456;RALN;IR;0IR000;C03;0;1
C3976;RALN;IR;0IR000;C03;0;2
C6222;RALN;IR;0IR000;C28;1;0
C1053;RALN;IR;0IR000;C18;0;1
C6709;RALN;IR;0IR000;C03;0;1
C6830;RALN;IR;0IR000;C03;1;0
C6222;RALN;IR;0IR000;C03;0;2
C8196;RALN;IR;0IR000;C03;1;0
C4334;RALN;IR;0IR000;C28;4;3
C12917;RALN;IR;0IR000;C03;0;1
C8196;RALN;IR;0IR000;C18;2;0
P9051;RALN;IR;0IR000;C03;2;0
C4819;RALN;IR;0IR000;C99;0;1
C2812;RALN;IR;0IR000;C28;0;3
C7006;RALN;IR;0IR000;C28;0;1
C7571;RALN;IR;0IR000;C18;3;5
C2900;RALN;IR;0IR000;C99;0;1
C7571;RALN;IR;0IR000;C28;4;4
P9051;RALN;IR;0IR000;C99;1;4
C7571;RALN;IR;0IR000;C25;0;1
V9731;RALN;IR;0IR000;C18;9;24
C252;RALN;IR;0IR000;C03;0;1
C7571;RALN;IR;0IR000;C03;1;0
C3204;RALN;IR;0IR000;C03;0;1
C3246;RALN;IR;0IR000;C03;1;2
C7566;RALN;IR;0IR000;C99;1;0
C7566;RALN;IR;0IR000;C01;1;0
C7566;RALN;IR;0IR000;C28;0;1
C6674;RALN;IR;0IR000;C18;1;0
C12917;RALN;IR;0IR000;C99;1;1
C1550;RALN;IR;0IR000;C01;1;0
P9051;RALN;IR;0IR000;C01;1;1
C6377;RALN;IR;0IR000;C18;2;0
P9051;RALN;IR;0IR000;C18;1;1
C1550;RALN;IR;0IR000;C18;0;1
C12917;RALN;IR;0IR000;C18;0;2
C7368;RALN;IR;0IR000;C01;1;1
C350;RALN;IR;0IR000;C18;1;1
C633;RALN;IR;0IR000;C18;0;2
C615;RALN;IR;0IR000;C18;1;0
C2245;RALN;IR;0IR000;C21;1;0
C633;RALN;IR;0IR000;C28;0;1
C6951;RALN;IR;0IR000;C19;0;1
C2245;RALN;IR;0IR000;C18;1;1
C4000;RALN;IR;0IR000;C18;0;1
C4000;RALN;IR;0IR000;C28;1;0
C2245;RALN;IR;0IR000;C28;3;1
C3515;RALN;IR;0IR000;C99;1;0
C2245;RALN;IR;0IR000;C03;0;4
C5213;RALN;IR;0IR000;C18;1;0
C8095;RALN;IR;0IR000;C28;0;1
C8095;RALN;IR;0IR000;C01;1;0
D8354;RALN;IR;0IR000;C01;1;0
C6398;RALN;IR;0IR000;C03;0;1
C6398;RALN;IR;0IR000;C18;0;1
C4361;RALN;IR;0IR000;C99;1;0
C7764;RALN;IR;0IR000;C18;1;2
C7764;RALN;IR;0IR000;C01;1;0
C6951;RALN;IR;0IR000;C01;0;1
C7764;RALN;IR;0IR000;C28;0;2
C780;RALN;IR;0IR000;C01;1;1
C5513;RALN;IR;0IR000;C03;1;0
C7006;RALN;IR;0IR000;C01;1;0
C12457;RALN;IR;0IR000;C99;1;1
C7598;RALN;IR;0IR000;C28;0;1
C4208;RALN;IR;0IR000;C28;2;1
C7967;RALN;IR;0IR000;C01;0;1
C861;RALN;IR;0IR000;C18;0;1
C6563;RALN;IR;0IR000;C18;1;0
C4115;RALN;IR;0IR000;C28;0;1
C5513;RALN;IR;0IR000;C99;0;1
C3246;RALN;IR;0IR000;C21;0;1
C3246;RALN;IR;0IR000;C18;0;1
C6830;RALN;IR;0IR000;C01;1;0
C4249;RALN;IR;0IR000;C03;0;1
C4249;RALN;IR;0IR000;C18;1;0
C350;RALN;IR;0IR000;C28;2;1
C8252;RALN;IR;0IR000;C01;1;0
C5151;RALN;IR;0IR000;C01;1;0
C2567;RALN;IR;0IR000;C03;2;0
C5513;RALN;IR;0IR000;C18;0;2
C5513;RALN;IR;0IR000;C28;1;0
C7095;RALN;IR;0IR000;C03;1;0
C2567;RALN;IR;0IR000;C18;2;0
C6951;RALN;IR;0IR000;C03;0;2
C2567;RALN;IR;0IR000;C28;4;2
C6570;RALN;IR;0IR000;C18;1;0
C3041;RALN;IR;0IR000;C03;1;2
C2401;RALN;IR;0IR000;C03;1;0
CS10096;RALN;IR;0IR000;C99;0;1
C6084;RALN;IR;0IR000;C01;0;1
C5477;RALN;IR;0IR000;C03;1;1
IP10474;RALN;IR;0IR000;C03;0;1
C7410;RALN;IR;0IR000;C01;0;2
C2401;RALN;IR;0IR000;C01;1;0
C3041;RALN;IR;0IR000;C01;1;1
C5477;RALN;IR;0IR000;C18;0;3
C3657;RALN;IR;0IR000;C01;0;1
CS10096;RALN;IR;0IR000;C28;0;1
P9081;RALN;IR;0IR000;C28;1;0
C1087;RALN;IR;0IR000;C18;0;1
C5532;RALN;IR;0IR000;C21;2;1
C5532;RALN;IR;0IR000;C03;2;2
C5532;RALN;IR;0IR000;C28;7;4
C6461;RALN;IR;0IR000;C99;0;5
C6461;RALN;IR;0IR000;C03;1;0
C5985;RALN;IR;0IR000;C18;3;0
D8388;RALN;IR;0IR000;C03;0;1
C7320;RALN;IR;0IR000;C03;0;1
C3657;RALN;IR;0IR000;C03;1;0
C6385;RALN;IR;0IR000;C18;0;1
C7066;RALN;IR;0IR000;C03;0;2
C4096;RALN;IR;0IR000;C18;0;1
R9196;RALN;IR;0IR000;C03;8;7
C3186;RALN;IR;0IR000;C18;0;1
C3447;RALN;IR;0IR000;C28;0;1
C2481;RALN;IR;0IR000;C03;0;1
C312;RALN;IR;0IR000;C03;0;1
C1194;RALN;IR;0IR000;C18;0;1
C1392;RALN;IR;0IR000;C99;1;5
C7066;RALN;IR;0IR000;C21;0;1
C6924;RALN;IR;0IR000;C03;0;1
C3017;RALN;IR;0IR000;C18;1;0
C4792;RALN;IR;0IR000;C01;0;1
C500;RALN;IR;0IR000;C01;0;1
C975;RALN;IR;0IR000;C01;1;0
C4590;RALN;IR;0IR000;C28;2;1
PA93;RALN;IR;0IR000;C99;1;0
C4374;RALN;IR;0IR000;C18;0;2
C3767;RALN;IR;0IR000;C21;0;1
C6385;RALN;IR;0IR000;C99;0;1
C3423;RALN;IR;0IR000;C28;0;1
C4374;RALN;IR;0IR000;C03;0;1
PA93;RALN;IR;0IR000;C18;1;0
C4374;RALN;IR;0IR000;C28;0;1
C690;RALN;IR;0IR000;C28;1;2
C4893;RALN;IR;0IR000;C28;1;2
C6398;RALN;IR;0IR000;C99;1;0
C6570;RALN;IR;0IR000;C03;1;0
C5625;RALN;IR;0IR000;C03;0;3
C6579;RALN;IR;0IR000;C28;1;0
C6570;RALN;IR;0IR000;C28;1;0
C4358;RALN;IR;0IR000;C21;2;1
C4809;RALN;IR;0IR000;C19;1;0
C2744;RALN;IR;0IR000;C01;1;0
C4893;RALN;IR;0IR000;C18;0;1
C4690;RALN;IR;0IR000;C21;1;1
C3605;RALN;IR;0IR000;C03;2;1
C2197;RALN;IR;0IR000;C18;1;0
C1352;RALN;IR;0IR000;C99;2;0
C2248;RALN;IR;0IR000;C03;0;1
C2197;RALN;IR;0IR000;C01;1;1
C2197;RALN;IR;0IR000;C03;0;1
C5939;RALN;IR;0IR000;C28;0;3
C2515;RALN;IR;0IR000;C28;0;1
C1624;RALN;IR;0IR000;C99;0;1
C4809;RALN;IR;0IR000;C99;2;0
C340;RALN;IR;0IR000;C01;1;0
C4358;RALN;IR;0IR000;C03;1;1
C2197;RALN;IR;0IR000;C28;3;0
C2351;RALN;IR;0IR000;C01;1;0
C5532;RALN;IR;0IR000;C18;4;3
C4061;RALN;IR;0IR000;C28;0;1
C764;RALN;IR;0IR000;C18;0;1
C7571;RALN;IR;0IR000;C01;2;0
C2351;RALN;IR;0IR000;C99;1;0
C7878;RALN;IR;0IR000;C21;0;1
C1090;RALN;IR;0IR000;C03;0;2
C6644;RALN;IR;0IR000;C03;1;0
C257;RALN;IR;0IR000;C01;3;0
C1090;RALN;IR;0IR000;C28;1;2
C3047;RALN;IR;0IR000;C03;1;0
C6644;RALN;IR;0IR000;C28;0;2
C257;RALN;IR;0IR000;C18;1;1
C2248;RALN;IR;0IR000;C18;0;2
C2395;RALN;IR;0IR000;C28;0;2
C4817;RALN;IR;0IR000;C03;0;1
C2395;RALN;IR;0IR000;C03;0;2
C6020;RALN;IR;0IR000;C03;2;4
C257;RALN;IR;0IR000;C03;1;1
P9121;RALN;IR;0IR000;C28;0;2
P9121;RALN;IR;0IR000;C03;2;1
C1860;RALN;IR;0IR000;C18;0;1
C6020;RALN;IR;0IR000;C28;7;5
C6020;RALN;IR;0IR000;C18;1;1
C929;RALN;IR;0IR000;C99;0;1
N8908;RALN;IR;0IR000;C21;1;0
C8257;RALN;IR;0IR000;C01;1;0
C8257;RALN;IR;0IR000;C18;1;0
T10300;RALN;IR;0IR000;C18;0;1
C2112;RALN;IR;0IR000;C03;0;2
C7244;RALN;IR;0IR000;C03;0;1
C4534;RALN;IR;0IR000;C01;1;0
C7388;RALN;IR;0IR000;C03;5;8
C2112;RALN;IR;0IR000;C18;1;0
C7244;RALN;IR;0IR000;C99;1;0
C7244;RALN;IR;0IR000;C18;0;1
C3987;RALN;IR;0IR000;C18;1;0
C2204;RALN;IR;0IR000;C01;0;1
C3065;RALN;IR;0IR000;C99;0;5
C3065;RALN;IR;0IR000;C01;8;7
UC11811;RALN;IR;0IR000;C28;1;1
UC11811;RALN;IR;0IR000;C18;0;1
C8221;RALN;IR;0IR000;C03;0;1
C3065;RALN;IR;0IR000;C18;2;2
C3987;RALN;IR;0IR000;C03;0;6
C7388;RALN;IR;0IR000;C01;0;1
C1340;RALN;IR;0IR000;C25;0;1
C8204;RALN;IR;0IR000;C28;1;1
C6786;RALN;IR;0IR000;C18;1;0
C7349;RALN;IR;0IR000;C21;1;1
C6786;RALN;IR;0IR000;C03;0;1
C7349;RALN;IR;0IR000;C28;6;6
C7349;RALN;IR;0IR000;C01;1;2
C7349;RALN;IR;0IR000;C03;4;9
C3490;RALN;IR;0IR000;C21;0;1
C3216;RALN;IR;0IR000;C01;0;1
C3571;RALN;IR;0IR000;C01;2;0
C7286;RALN;IR;0IR000;C03;0;1
C3216;RALN;IR;0IR000;C18;1;0
C3944;RALN;IR;0IR000;C01;1;0
C4829;RALN;IR;0IR000;C99;0;1
C2112;RALN;IR;0IR000;C28;0;1
C4512;RALN;IR;0IR000;C28;1;1
V9785;RALN;IR;0IR000;C03;0;1
V9785;RALN;IR;0IR000;C28;1;4
C4256;RALN;IR;0IR000;C03;0;1
C3490;RALN;IR;0IR000;C18;4;0
C1926;RALN;IR;0IR000;C01;1;0
C3135;RALN;IR;0IR000;C18;1;1
C260;RALN;IR;0IR000;C18;0;1
C3490;RALN;IR;0IR000;C03;0;1
C4256;RALN;IR;0IR000;C18;2;0
C3490;RALN;IR;0IR000;C19;1;1
C3790;RALN;IR;0IR000;C28;0;1
C6171;RALN;IR;0IR000;C03;0;1
C567;RALN;IR;0IR000;C99;0;1
C4675;RALN;IR;0IR000;C28;0;1
C4790;RALN;IR;0IR000;C99;1;0
C4790;RALN;IR;0IR000;C18;1;0
C4229;RALN;IR;0IR000;C18;1;0
C3873;RALN;IR;0IR000;C99;0;1
C7098;RALN;IR;0IR000;C28;0;2
C4790;RALN;IR;0IR000;C01;2;2
C1878;RALN;IR;0IR000;C01;0;1
C4229;RALN;IR;0IR000;C01;1;0
C5702;RALN;IR;0IR000;C28;1;4
C8304;RALN;IR;0IR000;C28;1;0
C3297;RALN;IR;0IR000;C99;1;0
C7924;RALN;IR;0IR000;C19;0;1
C5249;RALN;IR;0IR000;C99;0;1
C5249;RALN;IR;0IR000;C01;0;6
C2975;RALN;IR;0IR000;C03;1;0
N10731;RALN;IR;0IR000;C18;2;0
C4790;RALN;IR;0IR000;C03;1;0
C208;RALN;IR;0IR000;C03;1;0
C2975;RALN;IR;0IR000;C28;1;2
C465;RALN;IR;0IR000;C01;1;0
C3546;RALN;IR;0IR000;C21;0;1
C3569;RALN;IR;0IR000;C03;2;0
C2204;RALN;IR;0IR000;C18;1;0
CS11807;RALN;IR;0IR000;C18;1;0
C2204;RALN;IR;0IR000;C03;2;2
C3571;RALN;IR;0IR000;C21;1;2
C6559;RALN;IR;0IR000;C01;0;1
C1504;RALN;IR;0IR000;C28;1;1
C7584;RALN;IR;0IR000;C28;1;0
C4382;RALN;IR;0IR000;C03;0;1
C2096;RALN;IR;0IR000;C18;0;2
C271;RALN;IR;0IR000;C18;2;0
C1504;RALN;IR;0IR000;C18;2;1
CS10359;RALN;IR;0IR000;C01;0;1
C5475;RALN;IR;0IR000;C99;0;1
C3711;RALN;IR;0IR000;C28;0;2
C3711;RALN;IR;0IR000;C99;1;0
C7098;RALN;IR;0IR000;C03;0;1
C7098;RALN;IR;0IR000;C18;2;1
C1505;RALN;IR;0IR000;C19;0;1
C903;RALN;IR;0IR000;C03;0;3
C3569;RALN;IR;0IR000;C28;2;2
C4154;RALN;IR;0IR000;C03;0;2
C5502;RALN;IR;0IR000;C28;1;1
C7098;RALN;IR;0IR000;C99;1;1
C2096;RALN;IR;0IR000;C03;0;1
C4724;RALN;IR;0IR000;C01;1;0
C283;RALN;IR;0IR000;C28;0;1
C7201;RALN;IR;0IR000;C03;1;1
C3174;RALN;IR;0IR000;C01;1;0
C7766;RALN;IR;0IR000;C99;0;1
C4546;RALN;IR;0IR000;C28;0;1
C8155;RALN;IR;0IR000;C28;2;2
C1734;RALN;IR;0IR000;C25;1;0
C6940;RALN;IR;0IR000;C99;0;1
C1629;RALN;IR;0IR000;C03;0;1
C8155;RALN;IR;0IR000;C03;1;1
C8155;RALN;IR;0IR000;C21;1;0
C4637;RALN;IR;0IR000;C03;0;1
C4458;RALN;IR;0IR000;C03;0;2
C2064;RALN;IR;0IR000;C99;1;2
C2064;RALN;IR;0IR000;C01;1;1
C3139;RALN;IR;0IR000;C18;1;0
C8134;RALN;IR;0IR000;C99;0;1
C5082;RALN;IR;0IR000;C03;0;1
UC10240;RALN;IR;0IR000;C01;2;2
UC10240;RALN;IR;0IR000;C28;0;3
C7967;RALN;IR;0IR000;C28;2;2
UC10240;RALN;IR;0IR000;C18;2;24
C3148;RALN;IR;0IR000;C28;0;1
C8038;RALN;IR;0IR000;C03;1;0
C286;RALN;IR;0IR000;C01;1;0
C4911;RALN;IR;0IR000;C28;1;0
C286;RALN;IR;0IR000;C21;1;0
C7706;RALN;IR;0IR000;C99;0;1
C275;RALN;IR;0IR000;C01;0;1
C615;RALN;IR;0IR000;C28;0;2
C7967;RALN;IR;0IR000;C18;2;3
C4911;RALN;IR;0IR000;C21;1;0
C7706;RALN;IR;0IR000;C03;0;1
UC12582;RALN;IR;0IR000;C01;1;0
C615;RALN;IR;0IR000;C03;3;0
C4624;RALN;IR;0IR000;C18;1;0
C7967;RALN;IR;0IR000;C03;1;2
C7737;RALN;IR;0IR000;C03;0;1
C2073;RALN;IR;0IR000;C03;10;7
UC10310;RALN;IR;0IR000;C18;2;1
UC10310;RALN;IR;0IR000;C01;1;0
C2073;RALN;IR;0IR000;C01;2;0
C1965;RALN;IR;0IR000;C99;0;1
C3118;RALN;IR;0IR000;C99;0;3
C275;RALN;IR;0IR000;C03;1;0
C2073;RALN;IR;0IR000;C18;0;1
C7298;RALN;IR;0IR000;C28;1;0
C2073;RALN;IR;0IR000;C99;0;1
C983;RALN;IR;0IR000;C99;0;1
C7688;RALN;IR;0IR000;C28;0;1
C4823;RALN;IR;0IR000;C28;0;1
C7844;RALN;IR;0IR000;C28;0;1
C1135;RALN;IR;0IR000;C18;0;1
C5907;RALN;IR;0IR000;C03;0;2
C6376;RALN;IR;0IR000;C18;0;1
C425;RALN;IR;0IR000;C28;0;1
C7018;RALN;IR;0IR000;C18;0;1
C8270;RALN;IR;0IR000;C01;0;1
C350;RALN;IR;0IR000;C03;2;1
C425;RALN;IR;0IR000;C18;1;0
C671;RALN;IR;0IR000;C99;1;3
C7349;RALN;IR;0IR000;C18;4;3
C574;RALN;IR;0IR000;C03;2;0
C4266;RALN;IR;0IR000;C03;0;1
C2746;RALN;IR;0IR000;C28;1;0
C2746;RALN;IR;0IR000;C18;0;1
C4242;RALN;IR;0IR000;C28;0;1
C671;RALN;IR;0IR000;C01;0;1
C671;RALN;IR;0IR000;C18;3;0
C6704;RALN;IR;0IR000;C99;4;1
C8270;RALN;IR;0IR000;C19;2;0
C7975;RALN;IR;0IR000;C99;2;1
C3434;RALN;IR;0IR000;C21;1;0
C1641;RALN;IR;0IR000;C03;0;1
C983;RALN;IR;0IR000;C21;0;1
C983;RALN;IR;0IR000;C28;1;0
C3575;RALN;IR;0IR000;C01;0;1
C3006;RALN;IR;0IR000;C03;0;1
C8028;RALN;IR;0IR000;C99;0;1
C7218;RALN;IR;0IR000;C01;0;1
C5826;RALN;IR;0IR000;C18;0;1
C3793;RALN;IR;0IR000;C99;0;1
C807;RALN;IR;0IR000;C99;0;1
C1068;RALN;IR;0IR000;C99;1;0
CS10243;RALN;IR;0IR000;C18;0;1
C3793;RALN;IR;0IR000;C01;1;0
C7109;RALN;IR;0IR000;C21;1;0
C972;RALN;IR;0IR000;C18;0;1
C4695;RALN;IR;0IR000;C18;0;1
C3537;RALN;IR;0IR000;C28;0;1
C2571;RALN;IR;0IR000;C01;1;0
C4695;RALN;IR;0IR000;C01;1;0
C7791;RALN;IR;0IR000;C21;0;1
C1641;RALN;IR;0IR000;C28;0;1
C6485;RALN;IR;0IR000;C99;1;1
C3076;RALN;IR;0IR000;C03;3;1
C4788;RALN;IR;0IR000;C28;2;2
C3076;RALN;IR;0IR000;C18;3;3
C4809;RALN;IR;0IR000;C18;0;1
C6475;RALN;IR;0IR000;C18;0;1
C826;RALN;IR;0IR000;C03;0;1
C2299;RALN;IR;0IR000;C18;1;0
C5828;RALN;IR;0IR000;C03;1;2
C2299;RALN;IR;0IR000;C99;1;3
C2821;RALN;IR;0IR000;C18;1;0
P9105;RALN;IR;0IR000;C01;2;2
C3406;RALN;IR;0IR000;C99;1;0
C5828;RALN;IR;0IR000;C01;1;0
P9105;RALN;IR;0IR000;C18;1;1
C8200;RALN;IR;0IR000;C03;0;1
C2225;RALN;IR;0IR000;C99;1;0
V9758;RALN;IR;0IR000;C99;0;1
C3115;RALN;IR;0IR000;C19;1;1
C864;RALN;IR;0IR000;C18;1;0
C864;RALN;IR;0IR000;C01;2;0
C864;RALN;IR;0IR000;C03;2;0
C588;RALN;IR;0IR000;C18;1;0
V9758;RALN;IR;0IR000;C25;0;1
C2701;RALN;IR;0IR000;C03;2;1
C2701;RALN;IR;0IR000;C18;1;0
CS10896;RALN;IR;0IR000;C03;1;0
C3406;RALN;IR;0IR000;C01;0;1
C2701;RALN;IR;0IR000;C28;4;1
P9069;RALN;IR;0IR000;C28;2;0
C3115;RALN;IR;0IR000;C03;3;9
C3812;RALN;IR;0IR000;C19;0;1
C3812;RALN;IR;0IR000;C99;0;1
C926;RALN;IR;0IR000;C18;1;0
C8108;RALN;IR;0IR000;C18;3;1
C4117;RALN;IR;0IR000;C28;1;0
C913;RALN;IR;0IR000;C18;1;1
V14137;RALN;IR;0IR000;C03;0;1
C826;RALN;IR;0IR000;C28;3;2
C826;RALN;IR;0IR000;C19;0;2
C5416;RALN;IR;0IR000;C28;0;1
C2158;RALN;IR;0IR000;C18;0;1
C5057;RALN;IR;0IR000;C03;1;0
P9069;RALN;IR;0IR000;C18;1;0
C2277;RALN;IR;0IR000;C03;1;2
C3115;RALN;IR;0IR000;C18;1;5
C4247;RALN;IR;0IR000;C01;1;1
C4247;RALN;IR;0IR000;C03;0;1
C2299;RALN;IR;0IR000;C03;1;4
UC10492;RALN;IR;0IR000;C03;0;1
C8126;RALN;IR;0IR000;C28;0;1
UC10492;RALN;IR;0IR000;C28;2;3
C3945;RALN;IR;0IR000;C99;1;0
C4247;RALN;IR;0IR000;C19;0;1
UC10492;RALN;IR;0IR000;C18;1;2
P9118;RALN;IR;0IR000;C28;6;5
C5894;RALN;IR;0IR000;C28;1;2
C610;RALN;IR;0IR000;C01;1;0
C5894;RALN;IR;0IR000;C19;0;1
C1430;RALN;IR;0IR000;C03;0;1
P9118;RALN;IR;0IR000;C03;0;1
C6638;RALN;IR;0IR000;C28;1;2
C7165;RALN;IR;0IR000;C18;1;0
C6638;RALN;IR;0IR000;C03;0;1
C436;RALN;IR;0IR000;C03;0;1
C1430;RALN;IR;0IR000;C99;0;1
C262;RALN;IR;0IR000;C01;1;0
C3923;RALN;IR;0IR000;C01;0;1
C6436;RALN;IR;0IR000;C28;1;0
C4059;RALN;IR;0IR000;C03;1;0
C6967;RALN;IR;0IR000;C25;0;1
P9105;RALN;IR;0IR000;C03;1;2
C6062;RALN;IR;0IR000;C28;1;0
C6967;RALN;IR;0IR000;C03;1;0
C6436;RALN;IR;0IR000;C18;1;0
C592;RALN;IR;0IR000;C03;0;3
C7062;RALN;IR;0IR000;C18;0;2
V12403;RALN;IR;0IR000;C28;0;1
C7564;RALN;IR;0IR000;C99;1;0
C5035;RALN;IR;0IR000;C99;1;0
C4268;RALN;IR;0IR000;C03;3;0
C2369;RALN;IR;0IR000;C18;2;1
C3169;RALN;IR;0IR000;C01;0;1
C1052;RALN;IR;0IR000;C25;2;1
C1884;RALN;IR;0IR000;C18;0;1
C4924;RALN;IR;0IR000;C03;0;1
C1052;RALN;IR;0IR000;C03;0;1
C3115;RALN;IR;0IR000;C28;9;14
C3659;RALN;IR;0IR000;C21;0;1
C1769;RALN;IR;0IR000;C28;0;2
C1769;RALN;IR;0IR000;C03;0;1
CM9036;RALN;IR;0IR000;C28;2;4
C1769;RALN;IR;0IR000;C18;0;1
CM9036;RALN;IR;0IR000;C99;1;2
C4584;RALN;IR;0IR000;C01;0;1
C6758;RALN;IR;0IR000;C28;1;2
C864;RALN;IR;0IR000;C99;0;1
C4584;RALN;IR;0IR000;C18;1;0
C5653;RALN;IR;0IR000;C03;0;1
C4268;RALN;IR;0IR000;C18;0;1
C6758;RALN;IR;0IR000;C03;0;1
C3138;RALN;IR;0IR000;C03;0;1
CM9036;RALN;IR;0IR000;C01;1;3
C4268;RALN;IR;0IR000;C01;2;0
V14137;RALN;IR;0IR000;C28;0;1
CM9036;RALN;IR;0IR000;C18;1;0
