ISTITUZIONE;CONTRATTO;MACROCATEGORIA;CATEGORIA;TELE_LAVORO_UOMINI;TELE_LAVORO_DONNE;SOGGETTI_TURNAZIONE_UOMINI;SOGGETTI_TURNAZIONE_DONNE;SOGGETTI_REPERIBILITà_UOMINI;SOGGETTI_REPERIBILITà_DONNE;PERS_LAVORO_AGILE_U;PERS_LAVORO_AGILE_D;PERS_COWORKING_U;PERS_COWORKING_D
C8150;RALN;ND;OE;0;0;1;3;0;0;0;0;0;0
C7498;RALN;ND;EQ;0;0;0;0;0;0;0;1;0;0
C7498;RALN;ND;IR;0;0;0;0;0;0;1;0;0;0
C6246;RALN;ND;IR;0;0;0;0;3;2;0;0;0;0
C6246;RALN;ND;OE;0;0;0;0;2;0;0;0;0;0
C6605;RALN;ND;OE;0;0;0;0;1;0;0;0;0;0
C6605;RALN;ND;IR;0;0;0;0;2;2;0;0;0;0
UC12493;REFR;SC;CC;0;0;0;0;0;0;0;2;0;0
UC12493;REFR;SC;CB;0;0;0;0;0;0;0;1;0;0
C7210;RALN;ND;IR;0;0;0;0;0;0;0;1;0;0
C7210;RALN;ND;EQ;0;0;0;0;0;0;1;0;0;0
U10510;SSNA;ND;MV;0;0;0;0;46;19;0;1;0;0
U10510;SSNA;ND;BI;0;0;0;0;4;37;0;0;0;0
U10510;SSNA;ND;FI;0;0;0;0;0;0;0;1;0;0
U10510;SSNA;ND;FM;0;0;0;0;0;4;0;0;0;0
U10510;SSNA;ND;OP;0;0;62;3;71;2;2;3;0;0
U10510;SSNA;ND;PF;0;0;940;1769;714;791;9;49;0;0
U10510;SSNA;ND;PL;0;0;0;0;0;0;0;4;0;0
U10510;SSNA;ND;DA;0;0;0;0;0;0;2;9;0;0
U10510;SSNA;ND;DT;0;0;0;0;0;0;1;2;0;0
U10510;SSNA;ND;AT;0;0;357;413;178;53;15;18;0;0
U10510;SSNA;ND;MD;0;0;0;0;433;475;3;5;0;0
U10510;SSNA;ND;PT;0;0;113;71;40;6;5;15;0;0
U10510;SSNA;ND;PS;0;0;0;0;0;0;1;1;0;0
U9514;SSNA;ND;PT;0;0;3;2;0;1;0;0;0;0
U9514;SSNA;ND;MV;0;0;4;2;26;8;0;0;0;0
U9514;SSNA;ND;FM;0;0;1;2;0;0;0;0;0;0
U9514;SSNA;ND;AT;0;0;0;1;5;0;0;0;0;0
U9514;SSNA;ND;OP;0;0;198;372;22;3;0;0;0;0
U9514;SSNA;ND;BI;0;0;3;23;1;5;0;0;0;0
U9514;SSNA;ND;PF;0;0;730;1821;308;362;0;0;0;0
U9514;SSNA;ND;MD;0;0;296;280;250;186;0;0;0;0
U9514;SSNA;ND;DA;0;0;1;0;0;0;0;0;0;0
U9514;SSNA;ND;DT;0;0;0;0;1;0;0;0;0;0
U9514;SSNA;ND;DP;0;0;0;0;4;0;0;0;0;0
U9514;SSNA;ND;PL;0;0;2;3;0;0;0;0;0;0
C3490;RALN;ND;IR;0;0;0;0;1;1;0;0;0;0
C3490;RALN;ND;OP;0;0;0;0;1;0;0;0;0;0
AP9841;SSNA;ND;CH;0;0;0;0;1;0;0;0;0;0
AP9841;SSNA;ND;AT;0;0;0;0;8;2;10;23;0;0
AP9841;SSNA;ND;PF;0;0;0;0;58;21;60;53;0;0
AP9841;SSNA;ND;OP;0;0;0;0;0;0;1;5;0;0
AP9841;SSNA;ND;DA;0;0;0;0;0;0;0;1;0;0
AP9841;SSNA;ND;PT;0;0;0;0;0;0;1;0;0;0
AP9841;SSNA;ND;BI;0;0;0;0;0;0;0;1;0;0
AP9841;SSNA;ND;FI;0;0;0;0;0;0;0;2;0;0
AP9841;SSNA;ND;DT;0;0;0;0;2;3;2;2;0;0
AP9841;SSNA;ND;DP;0;0;0;0;1;0;2;0;0;0
C7381;RALN;ND;EQ;0;0;1;1;0;1;2;1;0;0
C7381;RALN;ND;IR;0;0;5;6;0;0;1;1;0;0
C7381;RALN;ND;OE;0;0;0;0;0;2;0;0;0;0
IA14401;AFAM;AT;PA;0;0;3;3;0;0;0;0;0;0
U14017;SSNA;ND;PL;0;0;0;0;0;0;0;3;0;0
U14017;SSNA;ND;BI;0;0;1;6;0;0;0;3;0;0
U14017;SSNA;ND;PS;0;0;0;0;1;0;0;0;0;0
U14017;SSNA;ND;PT;0;0;27;70;2;0;3;5;0;0
U14017;SSNA;ND;AT;0;0;43;17;42;3;5;30;0;0
U14017;SSNA;ND;MD;0;0;240;323;0;0;0;2;0;0
U14017;SSNA;ND;OP;0;0;277;1166;52;100;5;2;0;0
U14017;SSNA;ND;PF;0;0;551;2417;274;824;7;20;0;0
U14017;REFR;SC;CD;0;0;0;0;0;0;2;9;0;0
U14017;REFR;SC;CC;0;0;0;0;0;0;0;6;0;0
U9413;SSNA;ND;PT;0;0;45;52;24;6;0;3;0;0
U9413;SSNA;ND;OP;0;0;140;424;82;164;1;2;0;0
U9413;SSNA;ND;AT;0;0;3;13;21;2;0;2;0;0
U9413;SSNA;ND;BI;0;0;3;6;3;6;0;0;0;0
U9413;SSNA;ND;PL;0;0;0;0;1;3;0;0;0;0
U9413;SSNA;ND;MV;0;0;0;0;14;3;0;0;0;0
U9413;SSNA;ND;FM;0;0;0;0;0;6;0;0;0;0
U9413;SSNA;ND;MD;0;0;178;202;141;124;0;1;0;0
U9413;SSNA;ND;PF;0;0;348;1349;641;500;0;5;0;0
U9413;SSNA;ND;DT;0;0;0;0;1;0;0;0;0;0
C4400;RALN;ND;OE;0;0;0;0;2;0;0;0;0;0
C4400;RALN;ND;IR;0;0;0;0;1;2;0;0;0;0
AU11872;PCMD;1F;CA;0;0;0;0;0;0;6;8;0;0
AU11872;PCMD;1F;CB;0;0;0;0;0;0;1;2;0;0
C609;RALN;ND;IR;4;1;4;2;0;2;0;0;0;0
C609;RALN;ND;EQ;2;0;0;0;0;0;0;0;0;0
C609;RALN;ND;OE;0;0;1;2;4;1;0;0;0;0
C4809;RALN;ND;OE;0;0;0;0;1;0;0;0;0;0
C4809;RALN;ND;IR;0;0;2;0;0;0;0;1;0;0
C4809;RALN;ND;EQ;0;0;0;0;0;0;0;1;0;0
C6169;RALN;ND;IR;0;0;1;3;1;1;2;1;0;0
C6394;RALN;ND;IR;0;0;2;2;3;2;1;1;0;0
C4151;RALN;ND;IR;0;0;5;0;1;3;0;0;0;0
C4151;RALN;ND;OE;0;0;0;0;6;4;0;0;0;0
C2464;RALN;ND;EQ;0;0;0;0;0;0;2;1;0;0
C2464;RALN;ND;IR;0;0;0;0;0;0;1;5;0;0
C2464;RALN;ND;OE;0;0;0;0;0;0;0;2;0;0
C2341;RALN;ND;OP;0;0;2;0;0;0;0;0;0;0
C2341;RALN;ND;IR;0;0;2;1;0;1;1;1;0;0
C2341;RALN;ND;EQ;0;0;0;0;0;0;1;1;0;0
U9577;SSNA;ND;FM;0;0;0;0;3;13;0;0;0;0
U9577;SSNA;ND;BI;0;0;0;0;2;10;0;0;0;0
U9577;SSNA;ND;PS;0;0;0;0;0;5;0;0;0;0
U9577;SSNA;ND;PF;0;0;517;1911;184;356;2;11;0;0
U9577;SSNA;ND;MD;0;0;178;209;270;307;0;0;0;0
U9577;SSNA;ND;OP;0;0;215;701;29;55;2;0;0;0
U9577;SSNA;ND;CH;0;0;0;0;1;0;0;0;0;0
U9577;SSNA;ND;PT;0;0;21;32;7;3;0;0;0;0
U9577;SSNA;ND;AT;0;0;13;2;18;0;1;4;0;0
C1089;RALN;ND;OE;0;0;1;0;0;0;0;0;0;0
C1089;RALN;ND;IR;0;0;2;5;0;0;0;0;0;0
C1089;RALN;ND;EQ;0;0;4;5;0;0;0;0;0;0
R9190;RALN;ND;IR;0;0;0;0;0;0;18;32;0;0
R9190;RALN;ND;EQ;0;0;0;0;0;0;14;24;0;0
R9190;RALN;ND;OE;0;0;0;0;0;0;8;14;0;0
C819;RALN;ND;OE;0;0;0;0;0;0;0;1;0;0
C819;RALN;ND;IR;0;0;21;1;0;0;3;15;0;0
C819;RALN;ND;EQ;0;0;4;0;0;0;3;5;0;0
N10128;RALN;ND;EQ;0;0;0;0;0;0;0;2;0;0
C8182;RALN;ND;OP;0;0;0;0;1;0;0;0;0;0
C8182;RALN;ND;OE;0;0;0;0;2;0;0;0;0;0
C8182;RALN;ND;IR;0;0;4;9;4;4;0;0;0;0
C5045;RALN;ND;IR;0;0;1;0;0;0;0;0;0;0
C7474;RALN;ND;EQ;0;0;0;0;0;0;0;1;0;0
M8653;MNST;MM;OP;0;0;2;1;1;0;1;0;0;0
M8653;MNST;MM;AT;0;0;87;157;74;108;90;234;0;0
M8653;MNST;MM;FU;0;0;16;28;24;54;100;241;0;0
C6763;RALN;ND;OE;0;0;0;0;3;0;0;0;0;0
C6763;RALN;ND;IR;0;0;0;0;0;1;0;0;0;0
C1657;RALN;ND;OE;0;0;0;0;1;0;0;0;0;0
Q9169;UNIV;ND;CB;0;0;0;0;0;0;3;2;0;0
Q9169;UNIV;ND;CC;0;0;0;0;0;0;3;25;0;0
Q9169;UNIV;ND;CD;0;0;0;0;0;0;4;8;0;0
C2378;RALN;ND;OE;0;0;0;0;3;0;0;0;0;0
C2378;RALN;ND;EQ;0;0;3;1;4;3;2;4;0;0
C2378;RALN;ND;IR;0;0;14;8;24;10;0;0;0;0
C1248;RALN;ND;IR;0;0;3;3;3;6;0;0;0;0
C1248;RALN;ND;OE;0;0;0;0;1;0;0;0;0;0
C4879;RALN;ND;OE;0;0;0;0;7;0;0;0;0;0
C4879;RALN;ND;IR;0;0;6;0;9;1;0;0;0;0
C4879;RALN;ND;EQ;0;0;0;1;4;1;0;0;0;0
C5170;RALN;ND;PC;0;0;82;1;0;0;0;0;0;0
C5170;RALN;ND;OP;0;0;53;9;21;1;0;0;0;0
C5170;RALN;ND;IR;0;0;396;267;5;2;0;0;0;0
C5170;RALN;ND;OE;0;0;123;50;94;17;0;0;0;0
C5170;RALN;ND;EQ;0;0;105;69;16;4;0;0;0;0
C754;RALN;ND;OE;0;0;5;0;3;0;4;2;0;0
C754;RALN;ND;EQ;0;0;2;0;6;3;11;21;0;0
C754;RALN;ND;IR;0;0;45;21;56;20;6;11;0;0
C3605;RALN;ND;IR;0;0;0;0;0;0;0;0;0;4
C5184;RALN;ND;IR;0;0;5;3;6;3;0;0;0;0
C5184;RALN;ND;EQ;0;0;1;1;1;1;0;0;0;0
C5184;RALN;ND;OP;0;0;0;0;4;0;0;0;0;0
C5184;RALN;ND;OE;0;0;0;0;4;0;0;0;0;0
C4974;RALN;ND;IR;0;0;2;1;0;0;0;0;0;0
M14334;MNST;MM;AT;0;0;4;0;0;0;28;56;0;0
M14334;MNST;MM;OP;0;0;6;0;0;0;1;2;0;0
M14334;MNST;MM;FU;0;0;0;0;0;0;49;82;0;0
C1927;RALN;ND;OP;0;0;0;0;0;0;0;1;0;0
C4241;RALN;ND;OE;0;0;0;0;4;0;0;0;0;0
C4241;RALN;ND;IR;0;0;6;4;8;5;0;0;0;0
C4241;RALN;ND;EQ;0;0;1;1;0;0;0;0;0;0
C5263;RALN;ND;IR;0;0;45;13;48;20;2;36;0;0
C5263;RALN;ND;OP;0;0;1;0;0;0;0;0;0;0
C5263;RALN;ND;OE;0;0;8;1;6;0;0;3;0;0
C5263;RALN;ND;EQ;0;0;8;2;13;8;10;31;0;0
CV14373;AFAM;AT;EP;0;0;0;0;0;0;1;1;0;0
CV14373;AFAM;AT;PA;0;0;9;4;0;0;5;7;0;0
C4817;RALN;ND;IR;0;0;1;0;0;0;0;0;0;0
C1304;RALN;ND;EQ;0;0;1;1;0;2;0;8;0;0
C1304;RALN;ND;OE;0;0;0;3;3;0;1;1;0;0
C1304;RALN;ND;IR;0;0;6;2;1;4;3;21;0;0
UC11816;RALN;ND;EQ;0;0;0;0;0;0;4;6;0;0
UC11816;RALN;ND;IR;0;0;0;0;0;0;2;9;0;0
C7063;RALN;ND;OP;0;0;0;0;0;0;0;1;0;0
C7063;RALN;ND;OE;0;0;0;0;7;3;2;1;0;0
C7063;RALN;ND;IR;0;0;20;12;1;2;8;29;0;0
C7063;RALN;ND;EQ;0;0;7;3;2;1;5;16;0;0
C4787;REFR;SC;XA;0;0;5;6;0;0;0;0;0;0
C4787;REFR;SC;XB;0;0;1;0;0;0;0;0;0;0
C4787;REFR;SC;CD;0;0;0;0;0;1;0;0;0;0
C4787;REFR;SC;CB;0;0;0;0;0;2;0;0;0;0
C4787;REFR;SC;CC;0;0;0;0;0;1;0;0;0;0
C8298;RALN;ND;OE;0;0;0;0;0;1;0;0;0;0
C8298;RALN;ND;EQ;0;0;0;0;2;0;0;0;0;0
C8298;RALN;ND;IR;0;0;0;0;6;0;0;0;0;0
C4788;RALN;ND;OE;0;1;0;0;0;0;0;0;0;0
C4788;RALN;ND;EQ;0;0;2;0;1;0;0;0;0;0
C4788;RALN;ND;IR;0;0;9;2;1;2;0;1;0;0
C4206;REFR;SC;CB;0;0;0;0;0;0;0;1;0;0
C4206;REFR;SC;CC;0;1;0;0;0;0;0;0;0;0
C425;RALN;ND;IR;0;0;4;2;0;0;0;0;0;0
PN8579;EPNE;ME;FU;0;0;0;0;0;0;1;3;0;0
PN8579;EPNE;ME;AT;0;0;0;0;0;0;6;4;0;0
C1307;RALN;ND;IR;0;0;0;0;0;0;0;1;0;0
C3489;RALN;ND;EQ;0;0;0;0;3;4;0;0;0;0
C3489;RALN;ND;OE;0;0;0;0;2;1;0;0;0;0
C3489;RALN;ND;IR;0;0;0;0;9;1;0;4;0;0
C4531;RALN;ND;EQ;0;0;0;0;0;0;0;1;0;0
C7509;RALN;ND;OE;0;0;0;0;2;0;0;0;0;0
C7509;RALN;ND;IR;0;0;0;0;3;0;1;1;0;0
C6884;RALN;ND;OE;0;0;0;0;0;0;0;1;0;0
C6884;RALN;ND;IR;0;0;28;16;0;0;3;21;0;0
C6884;RALN;ND;EQ;0;0;2;2;2;1;4;22;0;0
C3038;RALN;ND;OE;0;0;2;0;0;1;0;3;0;0
C3038;RALN;ND;IR;0;0;4;4;0;1;1;4;0;0
C3038;RALN;ND;EQ;0;0;1;0;0;0;0;5;0;0
C1173;RALN;ND;EQ;0;0;0;0;0;0;1;1;0;0
C12241;RALN;ND;OE;0;0;0;0;16;0;1;2;0;0
C12241;RALN;ND;EQ;0;0;2;1;0;0;1;1;0;0
C12241;RALN;ND;IR;0;0;5;8;0;1;0;0;0;0
C5467;RALN;ND;EQ;0;0;1;0;2;2;0;0;0;0
C5467;RALN;ND;IR;0;0;6;4;8;5;0;0;0;0
C5467;RALN;ND;OE;0;0;0;0;0;1;0;0;0;0
C487;RALN;ND;OE;0;0;0;0;3;0;0;0;0;0
C487;RALN;ND;IR;0;0;10;3;12;4;0;0;0;0
C5862;RALN;ND;OP;0;0;0;0;13;0;0;0;0;0
C5862;RALN;ND;IR;0;0;5;0;10;0;0;0;0;0
C818;RALN;ND;IR;0;0;0;0;1;1;1;0;0;0
C2861;RALN;ND;OE;0;0;0;0;2;0;0;0;0;0
C2861;RALN;ND;EQ;0;0;0;0;0;1;0;0;0;0
C2474;RALN;ND;IR;0;3;22;5;43;12;20;55;0;0
C2474;RALN;ND;OE;2;0;2;0;9;0;4;10;0;0
C2474;RALN;ND;EQ;0;1;4;1;5;3;7;24;0;0
C6282;RALN;ND;OE;0;0;2;0;0;0;0;0;0;0
C6282;RALN;ND;EQ;0;0;1;1;0;0;0;0;0;0
C6282;RALN;ND;IR;0;0;0;1;0;0;0;0;0;0
J9525;SSNA;ND;AT;0;0;0;2;0;0;5;12;0;0
J9525;SSNA;ND;PT;0;0;5;10;0;0;0;4;0;0
J9525;SSNA;ND;PF;0;0;98;411;49;178;13;27;0;0
J9525;SSNA;ND;PS;0;0;0;0;0;0;0;1;0;0
J9525;SSNA;ND;DA;0;0;0;0;0;0;0;2;0;0
J9525;SSNA;ND;DP;0;0;0;0;0;0;0;1;0;0
J9525;SSNA;ND;PL;0;0;0;0;0;0;0;1;0;0
J9525;SSNA;ND;FM;0;0;0;0;0;0;0;2;0;0
J9525;SSNA;ND;MO;0;0;0;0;0;0;0;1;0;0
J9525;SSNA;ND;OP;0;0;32;103;0;0;1;4;0;0
J9525;SSNA;ND;BI;0;0;0;0;0;5;0;4;0;0
J9525;SSNA;ND;CH;0;0;0;0;1;0;0;0;0;0
CS10333;REFR;SC;CC;0;0;0;0;0;0;0;1;0;0
C7913;RALN;ND;OP;0;0;0;0;0;1;0;0;0;0
C7913;RALN;ND;IR;0;0;0;2;0;0;4;10;0;0
C7913;RALN;ND;EQ;0;0;0;0;0;0;1;6;0;0
C7913;RALN;ND;OE;0;0;0;0;4;0;0;3;0;0
C1314;RALN;ND;IR;0;0;1;1;0;0;0;0;0;0
C1314;RALN;ND;EQ;0;0;0;1;0;0;0;0;0;0
C5410;RALN;ND;IR;0;0;0;1;0;1;0;0;0;0
C5410;RALN;ND;EQ;0;0;0;1;0;1;0;0;0;0
C5410;RALN;ND;OE;0;0;0;0;7;0;0;0;0;0
R9196;RALN;ND;OP;0;0;0;0;0;0;8;6;0;0
R9196;RALN;ND;OE;0;0;16;2;14;6;215;305;0;0
R9196;RALN;ND;EQ;0;0;0;0;4;4;635;946;0;0
R9196;RALN;ND;IR;0;0;150;40;31;11;674;827;0;0
C7522;RALN;ND;IR;0;0;3;0;0;0;0;0;0;0
CM9102;RALN;ND;IR;0;0;80;38;135;62;153;193;0;0
CM9102;RALN;ND;EQ;0;0;13;6;34;13;104;157;0;0
CM9102;RALN;ND;OE;0;0;35;21;136;37;54;85;0;0
J10944;SSNA;ND;MD;0;0;20;4;198;167;0;1;0;0
J10944;SSNA;ND;PT;0;0;47;20;30;13;0;5;0;0
J10944;SSNA;ND;OP;0;0;122;337;73;43;1;2;0;0
J10944;SSNA;ND;AT;0;0;3;4;11;1;1;4;0;0
J10944;SSNA;ND;BI;0;0;0;4;0;16;0;1;0;0
J10944;SSNA;ND;FM;0;0;0;0;0;13;0;0;0;0
J10944;SSNA;ND;DP;0;0;0;0;0;1;0;0;0;0
J10944;SSNA;ND;PF;0;0;331;844;213;409;4;8;0;0
C6819;RALN;ND;IR;0;0;4;1;5;2;0;0;0;0
C4547;RALN;ND;EQ;0;0;0;0;0;0;1;0;0;0
C4547;RALN;ND;IR;0;0;0;0;0;0;0;2;0;0
C4547;RALN;ND;OP;0;0;0;0;0;0;1;0;0;0
C1595;RALN;ND;IR;0;0;5;1;0;0;0;0;0;0
C1595;RALN;ND;EQ;0;0;1;0;0;0;0;0;0;0
C2114;RALN;ND;OE;0;0;0;0;8;0;0;0;0;0
C2114;RALN;ND;IR;0;0;0;0;4;0;0;0;0;0
C2114;RALN;ND;EQ;0;0;0;0;2;0;0;0;0;0
C7758;RALN;ND;IR;0;0;2;1;0;3;0;0;0;0
C7758;RALN;ND;EQ;0;0;1;0;0;0;0;0;0;0
C7758;RALN;ND;OE;0;0;0;0;3;1;0;0;0;0
C5738;RALN;ND;OE;0;0;0;0;0;1;0;0;0;0
C5738;RALN;ND;EQ;0;0;2;0;0;1;0;1;0;0
C5738;RALN;ND;IR;0;0;5;3;2;1;0;2;0;0
C2652;RALN;ND;EQ;0;0;0;0;1;0;1;0;0;0
C3122;RALN;ND;IR;0;0;13;6;0;0;1;14;0;0
C3122;RALN;ND;OE;0;0;0;0;0;0;1;1;0;0
C3122;RALN;ND;EQ;0;0;4;0;0;0;2;9;0;0
C7902;RALN;ND;IR;2;9;13;9;16;5;0;0;0;0
C7902;RALN;ND;EQ;2;6;2;1;2;0;0;0;0;0
C7902;RALN;ND;OE;0;0;0;0;6;0;0;0;0;0
U12387;SSNA;ND;EZ;0;0;0;5;0;0;0;0;0;0
U12387;SSNA;ND;MD;0;0;307;345;158;127;0;0;0;0
U12387;SSNA;ND;DT;0;0;0;1;0;0;0;0;0;0
U12387;SSNA;ND;PF;0;0;531;1118;114;122;0;0;0;0
U12387;SSNA;ND;OP;0;0;9;2;0;0;0;0;0;0
U12387;SSNA;ND;DP;0;0;0;1;0;0;0;0;0;0
U12387;SSNA;ND;AT;0;0;54;89;7;6;0;0;0;0
U12387;SSNA;ND;PT;0;0;29;30;2;3;0;0;0;0
U12387;SSNA;ND;FM;0;0;0;1;2;9;0;0;0;0
U12387;SSNA;ND;MV;0;0;4;1;10;6;0;0;0;0
U12387;SSNA;ND;BI;0;0;1;13;0;6;0;0;0;0
U12387;SSNA;ND;PL;0;0;1;6;0;0;0;0;0;0
U12387;SSNA;ND;PS;0;0;1;1;0;0;0;0;0;0
U12387;SSNA;ND;FI;0;0;0;1;0;0;0;0;0;0
LS11936;LS13;NF;LI;0;0;3;2;0;0;13;5;0;0
AU12238;AUIN;ND;LI;5;10;0;0;0;0;53;28;0;0
C3810;RALN;ND;OE;0;0;0;0;6;0;0;0;0;0
C3810;RALN;ND;EQ;0;0;0;0;0;0;0;2;0;0
C3810;RALN;ND;IR;0;0;1;4;0;0;0;0;0;0
C7327;RALN;ND;IR;0;0;4;4;2;2;0;10;0;0
C7327;RALN;ND;EQ;0;0;0;1;0;2;2;3;0;0
C584;RALN;ND;OE;0;0;0;0;7;1;0;0;0;0
C584;RALN;ND;IR;0;0;1;2;1;0;0;0;0;0
IP10625;RALN;ND;EQ;0;0;0;0;0;0;4;24;0;0
IP10625;RALN;ND;OE;0;0;20;98;0;0;0;0;0;0
IP10625;RALN;ND;IR;0;0;0;0;0;0;3;13;0;0
C3635;RALN;ND;EQ;0;0;0;0;0;0;1;1;0;0
C3635;RALN;ND;OE;0;0;0;0;4;0;0;0;0;0
C3635;RALN;ND;IR;0;0;6;1;1;3;1;3;0;0
UC8803;RALN;ND;IR;0;0;0;0;0;0;0;1;0;0
UC8803;RALN;ND;EQ;0;0;0;0;0;0;1;3;0;0
C5152;RALN;ND;OE;0;0;0;1;0;0;0;0;0;0
C5152;RALN;ND;OP;0;0;3;0;0;0;0;0;0;0
C5152;RALN;ND;IR;0;0;16;15;0;0;0;0;0;0
C5152;RALN;ND;EQ;0;0;2;4;0;0;0;0;0;0
C5926;RALN;ND;OE;0;0;0;0;0;0;0;1;0;0
C4421;RALN;ND;EQ;0;0;2;1;0;0;3;8;0;0
C4421;RALN;ND;IR;0;0;22;12;0;0;5;4;0;0
C4421;RALN;ND;OE;0;0;0;0;0;0;1;0;0;0
C3677;RALN;ND;IR;0;0;1;0;0;0;0;0;0;0
C1204;REFR;SC;XA;0;0;2;0;0;0;0;0;0;0
CS10487;RALN;ND;EQ;0;0;6;0;0;0;0;0;0;0
CS10487;RALN;ND;IR;0;0;26;8;0;0;0;0;0;0
C6453;RALN;ND;EQ;0;0;0;0;0;0;1;0;0;0
C3754;PRBZ;NF;CA;0;0;0;0;1;0;0;0;0;0
C7415;RALN;ND;IR;0;0;0;0;1;0;0;0;0;0
C7415;RALN;ND;EQ;0;0;0;0;0;1;0;0;0;0
OL13156;EPNE;ME;AT;0;0;0;0;0;0;1;1;0;0
OL13156;EPNE;ME;FU;0;0;0;0;0;0;0;1;0;0
U9537;SSNA;ND;AT;0;0;0;0;4;3;1;10;0;0
U9537;SSNA;ND;PF;0;0;0;0;132;251;3;9;0;0
U9537;SSNA;ND;OP;0;0;0;0;25;36;1;2;0;0
U9537;SSNA;ND;PT;0;0;0;0;6;1;2;7;0;0
U9537;SSNA;ND;FM;0;0;0;0;0;8;0;0;0;0
U9537;SSNA;ND;MD;0;0;119;114;168;152;0;0;0;0
U9537;SSNA;ND;DP;0;0;0;0;0;0;0;1;0;0
U9537;SSNA;ND;BI;0;0;0;5;1;2;0;1;0;0
AA10255;RESA;NF;CD;0;0;0;0;6;0;0;0;0;0
AA10255;RESA;NF;CB;0;0;4;0;17;0;0;0;0;0
AA10255;RESA;NF;CC;0;0;0;0;6;0;0;0;0;0
ER10865;RALN;ND;OE;0;0;28;19;0;0;0;0;0;0
ER10865;RALN;ND;IR;1;0;0;0;0;0;6;2;0;0
ER10865;RALN;ND;EQ;0;1;0;0;0;0;5;8;0;0
C3676;RALN;ND;IR;0;0;2;0;2;0;0;0;0;0
P9103;RALN;ND;OE;0;0;0;0;6;1;2;3;0;0
P9103;RALN;ND;IR;0;0;4;0;3;0;15;11;0;0
P9103;RALN;ND;EQ;0;0;1;0;3;0;12;10;0;0
IP10428;RALN;ND;OE;0;0;9;23;0;0;0;0;0;0
IP10428;RALN;ND;IR;0;0;0;1;0;0;0;0;0;0
IP10428;SSNA;ND;PF;0;0;1;3;0;0;0;0;0;0
IP10428;SSNA;ND;OP;0;0;1;10;0;0;0;0;0;0
IP10428;RALN;ND;EQ;0;0;17;21;0;0;0;0;0;0
C446;RALN;ND;OE;0;0;0;0;3;0;0;0;0;0
C446;RALN;ND;EQ;0;0;0;1;0;0;0;0;0;0
C446;RALN;ND;IR;0;0;0;1;2;0;0;1;0;0
UC10638;RALN;ND;OE;0;0;1;0;0;0;0;2;0;0
UC10638;RALN;ND;IR;0;0;23;11;0;0;3;12;0;0
UC10638;RALN;ND;EQ;0;0;8;3;0;0;9;33;0;0
C7197;RALN;ND;IR;0;0;0;0;0;0;0;2;0;0
C7197;RALN;ND;EQ;0;0;0;0;0;0;0;1;0;0
J10323;SSNA;ND;OP;0;0;105;227;27;21;0;0;0;0
J10323;SSNA;ND;PF;0;0;248;778;95;193;0;0;0;0
J10323;SSNA;ND;PT;0;0;5;13;1;0;0;0;0;0
J10323;SSNA;ND;PL;0;0;0;0;0;6;0;0;0;0
J10323;SSNA;ND;AT;0;0;0;26;5;0;0;0;0;0
J10323;SSNA;ND;MD;0;0;196;366;174;197;0;0;0;0
J10323;SSNA;ND;BI;0;0;7;30;3;6;0;0;0;0
J10323;SSNA;ND;FM;0;0;0;0;4;7;0;0;0;0
J14503;SSNA;ND;PT;0;0;14;37;0;1;0;0;0;0
J14503;SSNA;ND;MD;0;0;109;138;130;107;0;0;0;0
J14503;SSNA;ND;BI;0;0;0;3;5;6;0;0;0;0
J14503;SSNA;ND;FM;0;0;0;0;2;6;0;0;0;0
J14503;SSNA;ND;OP;0;0;74;219;0;3;0;0;0;0
J14503;SSNA;ND;AT;0;0;1;0;8;0;0;0;0;0
J14503;SSNA;ND;PF;0;0;257;708;131;249;0;0;0;0
C6708;RALN;ND;OE;0;0;0;0;1;0;0;0;0;0
C6708;RALN;ND;OP;0;0;1;0;11;2;0;0;0;0
C6708;RALN;ND;IR;0;0;2;0;2;1;0;0;0;0
FL12053;LS13;NF;LI;0;0;79;27;0;0;3;5;0;0
IR8594;ERIC;ND;5L;0;0;0;0;0;0;0;2;0;0
IR8594;ERIC;ND;7L;0;0;0;0;0;0;2;2;0;0
IR8594;ERIC;ND;4L;0;0;0;0;0;0;1;1;0;0
IR8594;ERIC;ND;RI;0;0;0;0;0;0;3;1;0;0
CM9036;RALN;ND;IR;0;0;27;10;22;0;8;11;0;0
CM9036;RALN;ND;OE;0;0;2;0;0;0;2;3;0;0
CM9036;RALN;ND;OP;0;0;1;0;0;0;2;0;0;0
CM9036;RALN;ND;EQ;0;0;2;2;5;2;5;24;0;0
C2456;RALN;ND;EQ;0;0;0;0;0;0;0;1;0;0
C2456;RALN;ND;OE;0;0;0;0;4;1;0;0;0;0
C2456;RALN;ND;IR;0;0;3;1;0;2;0;1;0;0
C2381;RALN;ND;OE;0;0;0;0;4;0;0;1;0;0
C2381;RALN;ND;IR;0;0;6;2;2;0;0;1;0;0
C2381;RALN;ND;EQ;0;0;0;1;0;0;0;0;0;0
C4261;REFR;SC;XA;0;0;1;0;0;0;0;0;0;0
C6703;RALN;ND;IR;0;0;4;2;0;0;0;0;0;0
C6703;RALN;ND;EQ;0;0;1;0;0;0;0;0;0;0
UC8792;RALN;ND;EQ;0;0;0;0;0;0;0;1;0;0
UC8792;RALN;ND;IR;0;0;0;0;0;0;0;2;0;0
