ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;COMANDATI_DISTACCATI_UOMINI;COMANDATI_DISTACCATI_DOMME;FUORI_RUOLO_UOMINI;FUORI_RUOLO_DONNE;COMANDATI_DISTACCATI_ESTERNO_UOMINI;COMANDATI_DISTACCATI_ESTERNO_DONNE;FUORI_RUOLO_ESTERNO_UOMINI;FUORI_RUOLO_ESTERNO_DONNE;CONVENZIONI_UOMINI;CONVENZIONI_DONNE;CONVENZIONI_ESTERNO_UOMINI;CONVENZIONI_ESTERNO_DONNE;ESONERI_UOMINI;ESONERI_DONNE;ASPETTATIVE_UOMINI;ASPETTATIVE_DONNE
C8183;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5004;RALN;EQ;0FZEQF;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PA12877;RALN;EQ;0FZEQF;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
C5392;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
UC12285;RALN;EQ;0FZEQF;0;0;0;0;1;4;0;0;1;1;0;0;0;0;0;0
C4561;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6668;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0
UC10014;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
UC10012;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
C2065;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C754;RALN;EQ;0FZEQF;0;1;0;0;0;1;0;0;0;0;0;0;0;0;2;0
V9733;RALN;EQ;0FZEQF;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4172;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7058;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C5985;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3134;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C5058;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C675;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6255;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C6847;RALN;EQ;0FZEQF;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
C4300;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C1104;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
CS12879;RALN;EQ;0FZEQF;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C1558;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
UC10797;RALN;EQ;0FZEQF;1;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6703;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC12599;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0
C3765;RALN;EQ;0FZEQF;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
C7225;RALN;EQ;0FZEQF;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
UC10383;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0
C1907;RALN;EQ;0FZEQF;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7354;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
C5778;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
UC10163;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5092;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C661;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6123;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
C8298;RALN;EQ;0FZEQF;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
C4935;RALN;EQ;0FZEQF;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
C4479;RALN;EQ;0FZEQF;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C645;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
C2661;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C7744;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3098;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2796;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C979;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
UC10562;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;3;6;0;0;0;0
C3135;RALN;EQ;0FZEQF;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ER9949;RALN;EQ;0FZEQF;4;9;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C2480;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5203;RALN;EQ;0FZEQF;0;1;0;0;0;0;0;0;2;1;2;0;0;0;0;0
UC11827;RALN;EQ;0FZEQF;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
C2890;RALN;EQ;0FZEQF;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3257;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
C14493;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C4451;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1074;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
UC14154;RALN;EQ;0FZEQF;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
C7060;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
UC10044;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
C411;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C695;RALN;EQ;0FZEQF;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
CS14530;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C1128;RALN;EQ;0FZEQF;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1
C5221;RALN;EQ;0FZEQF;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
N10593;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
C1218;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
C4913;RALN;EQ;0FZEQF;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
C2612;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4063;RALN;EQ;0FZEQF;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C6783;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5267;RALN;EQ;0FZEQF;1;3;0;0;0;0;0;0;0;1;1;1;0;0;0;0
C3298;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2943;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2188;RALN;EQ;0FZEQF;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
UC10946;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1488;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C7687;RALN;EQ;0FZEQF;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C5802;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3373;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
C954;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5164;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3214;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C7263;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
C4117;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
C12914;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C3087;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0
C1640;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6809;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C7957;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2249;RALN;EQ;0FZEQF;0;2;0;0;0;1;0;0;0;1;0;0;0;0;1;0
C5440;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
C2383;RALN;EQ;0FZEQF;1;1;0;0;0;0;0;0;2;2;0;0;0;0;0;0
C1039;RALN;EQ;0FZEQF;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C1852;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
RA12291;RALN;EQ;0FZEQF;34;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C8078;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
CS11833;RALN;EQ;0FZEQF;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7171;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1796;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6860;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
C4513;RALN;EQ;0FZEQF;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6318;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4365;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1872;RALN;EQ;0FZEQF;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
P9034;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0
C1647;RALN;EQ;0FZEQF;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10484;RALN;EQ;0FZEQF;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C6686;RALN;EQ;0FZEQF;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6810;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3282;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4409;RALN;EQ;0FZEQF;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0
C2059;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4505;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3482;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C1271;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C6131;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C1650;RALN;EQ;0FZEQF;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
C7194;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4656;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0
C2909;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
C2079;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5609;RALN;EQ;0FZEQF;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
P9040;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
C6475;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
C7700;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4023;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2871;RALN;EQ;0FZEQF;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C6072;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C6618;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
C3043;RALN;EQ;0FZEQF;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1114;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5620;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3949;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3951;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2809;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C2191;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6485;RALN;EQ;0FZEQF;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC12817;RALN;EQ;0FZEQF;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0
C7661;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
UC11854;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C511;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4542;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2912;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C7455;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5126;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
P9103;RALN;EQ;0FZEQF;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
C2672;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C1073;RALN;EQ;0FZEQF;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5915;RALN;EQ;0FZEQF;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C752;RALN;EQ;0FZEQF;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0
C8020;RALN;EQ;0FZEQF;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7721;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4449;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2036;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C3449;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
C1325;RALN;EQ;0FZEQF;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C6063;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
R9194;RALN;EQ;0FZEQF;2;18;1;1;2;2;0;0;0;0;0;0;0;0;3;6
C5499;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C8186;RALN;EQ;0FZEQF;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C8073;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7651;RALN;EQ;0FZEQF;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4025;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
N11880;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0
C1464;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C7868;RALN;EQ;0FZEQF;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7722;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
C2499;RALN;EQ;0FZEQF;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
V9774;RALN;EQ;0FZEQF;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4868;RALN;EQ;0FZEQF;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C4821;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
UC9893;RALN;EQ;0FZEQF;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C6661;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3907;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C7986;RALN;EQ;0FZEQF;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C582;RALN;EQ;0FZEQF;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0
C12906;RALN;EQ;0FZEQF;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2674;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7228;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7146;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
UC12396;RALN;EQ;0FZEQF;1;0;0;0;0;0;0;0;0;1;3;1;0;0;0;0
CM9058;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
N8883;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
C1970;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
C6357;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3436;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC12248;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
C469;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4981;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
C4413;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2035;RALN;EQ;0FZEQF;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0
C3235;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
PA124;RALN;EQ;0FZEQF;0;0;0;0;2;7;0;0;0;0;0;2;0;0;0;0
C2224;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3442;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3842;RALN;EQ;0FZEQF;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3410;RALN;EQ;0FZEQF;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
P9124;RALN;EQ;0FZEQF;0;0;0;0;2;3;0;0;0;0;0;1;0;0;0;0
C6391;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0
C7016;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C12758;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
P9028;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10
ER11039;RALN;EQ;0FZEQF;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2395;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
C4910;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3965;RALN;EQ;0FZEQF;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5754;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C7885;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5108;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C344;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
C6044;RALN;EQ;0FZEQF;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C698;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C264;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
C3150;RALN;EQ;0FZEQF;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C320;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5500;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
CS10701;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C12391;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1286;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4603;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3258;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC12534;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;4;3;0;0;0;0
UC10414;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
C7945;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
C3674;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6542;RALN;EQ;0FZEQF;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
C1988;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C2165;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1767;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C7679;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1465;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0
C5521;RALN;EQ;0FZEQF;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2416;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
C4225;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7571;RALN;EQ;0FZEQF;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
UC10452;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C810;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C432;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5662;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
P10803;RALN;EQ;0FZEQF;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7741;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5066;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2322;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1001;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
R9209;RALN;EQ;0FZEQF;16;23;0;0;5;9;5;10;0;0;0;0;0;0;0;1
C5214;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5248;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
UC10945;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
C6718;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1725;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1024;RALN;EQ;0FZEQF;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C5363;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C1806;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4920;RALN;EQ;0FZEQF;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5170;RALN;EQ;0FZEQF;1;1;0;0;0;1;0;0;0;0;0;0;0;0;4;0
C3296;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;4;1;0;1;0;0;0;0
C7025;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C311;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2848;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
C5386;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;1
C5168;RALN;EQ;0FZEQF;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
C1179;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
IP15381;RALN;EQ;0FZEQF;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3628;RALN;EQ;0FZEQF;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4788;RALN;EQ;0FZEQF;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C593;RALN;EQ;0FZEQF;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
